zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length,FID,ROADWAY,COLOR_CODE,DISTRICT,COUNTYDOT,COUNTY,MNG_DIST,BEGIN_POST,END_POST,Shape_Leng,Shape__Len
"8581",TMS-417-06.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-06.2-NB,Unknown,FDOT,Radar,28.356251,-81.476714,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"8582",TMS-417-06.2-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-06.2-NB,Unknown,FDOT,Radar,28.356251,-81.476714,,"50","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"6071",TMS-417-07.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-07.2-SB,Unknown,FDOT,Radar,28.355182,-81.462191,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"6889",TMS-417-07.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-07.5-SB,Unknown,FDOT,Radar,28.356378,-81.456755,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"6975",TMS-417-08.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-08.2-SB,Unknown,FDOT,Radar,28.358342,-81.447911,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"8292",TMS-417-09.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-09.4-SB,Unknown,FDOT,Radar,28.369095,-81.430706,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"8293",TMS-417-09.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-09.4-SB,Unknown,FDOT,Radar,28.369095,-81.430706,,"50","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"8579",TMS-417-06.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-06.2-SB,Unknown,FDOT,Radar,28.356699,-81.476714,,"65","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"8580",TMS-417-06.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-06.2-SB,Unknown,FDOT,Radar,28.356699,-81.476714,,"50","60",0.5,,,,,,,,4.000000000000000,6.000000000000000,,
"5478",091-250-9NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_9-NB-VDS,Unknown,FDOT,Radar,28.368573,-81.391341,,"70","60",,,,,,,,,9.000000000000000,15.000000000000000,,
"5479",091-250-9NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-250_9-NB-VDS,Unknown,FDOT,Radar,28.368573,-81.391341,,"70","60",,,,,,,,,9.000000000000000,15.000000000000000,,
"8283",TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"65","60",0.5,,,,,,,,9.000000000000000,15.000000000000000,,
"8284",TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"50","60",0.5,,,,,,,,9.000000000000000,15.000000000000000,,
"3816",417003-5NBTT-link1,FTE,,America/New_York,SR-417,North,417-003_5-NB-TT,Unknown,FDOT,AVI,28.341833,-81.516875,,"65","60",2.4,,,,,,,,4.000000000000000,7.000000000000000,,
"6247",RSE-27_JYP_SR528W-NB,District 5,Orlando,America/New_York,John Young Parkway,North,RSE-27_JYP_SR528W,Unknown,FDOT,OBE,28.424861,-81.423221,,,"20",1,,,,,,,,13.000000000000000,10.000000000000000,,
"7022",RSE-27_JYP_SR528W-SB,District 5,Orlando,America/New_York,John Young Parkway,South,RSE-27_JYP_SR528W,Unknown,FDOT,OBE,28.424861,-81.423221,,,"20",1,,,,,,,,13.000000000000000,10.000000000000000,,
"3489",091-257-7NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-257_7-NB-VDS,Unknown,FDOT,Radar,28.456064,-81.42608,,"70","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"5856",091-257-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-257_7-NB-VDS,Unknown,FDOT,Radar,28.456064,-81.42608,,"70","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"5100",528-003_1-EB-LNK,FTE,,America/New_York,SR-528,East,528-003_1-EB-VDS,Unknown,FDOT,Radar,28.422701,-81.422546,,"65","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"14391",528-003_2-EB-LNK,FTE,,America/New_York,SR-528,East,528-003_2-EWB-VDS,Unknown,FDOT,Radar,28.422701,-81.422546,,"55","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"16095",528-003_2-EB-LNK,FTE,,America/New_York,SR-528,East,528-003_2-WB-VDS,Unknown,FDOT,Radar,28.422406,-81.422311,,"70","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"3531",528-003_2-WB-LNK,FTE,,America/New_York,SR-528,West,528-003_2-EWB-VDS,Unknown,FDOT,Radar,28.422701,-81.422546,,"55","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"3818",528003-2WBTT-link1,FTE,,America/New_York,SR-528,West,528-003_2-WB-TT,Unknown,FDOT,AVI,28.422406,-81.422311,,"55","60",1.4,,,,,,,,13.000000000000000,10.000000000000000,,
"14774",528-003_1-WB-LNK,FTE,,America/New_York,SR-528,West,528-003_1-EB-VDS,Unknown,FDOT,Radar,28.422701,-81.422546,,"65","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"16094",528-003_2-WB-LNK,FTE,,America/New_York,SR-528,West,528-003_2-WB-VDS,Unknown,FDOT,Radar,28.422406,-81.422311,,"70","60",,,,,,,,,13.000000000000000,10.000000000000000,,
"6141",I-4 @ Turnpike-link1,District 5,Orlando,America/New_York,I-4,East,I-4 @ Turnpike-OLD,Unknown,FDOT,Single Loop,28.4786,-81.45,,"65","30",,,,,,,,,11.000000000000000,12.000000000000000,,
"6328",RSE-04_I-4_Turnpike-EB,District 5,Orlando,America/New_York,I-4,East,RSE-04_I-4_Turnpike,Unknown,FDOT,OBE,28.478745,-81.448873,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"6383",RSE-05_I-4_W_of_Turnpike-EB,District 5,Orlando,America/New_York,I-4,East,RSE-05_I-4_W_of_Turnpike,Unknown,FDOT,OBE,28.474595,-81.454487,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"6572",I-4 J W of Turnpike-EB,District 5,Orlando,America/New_York,I-4,East,I-4 Just W of Turnpike,Unknown,FDOT,Single Loop,28.4739,-81.4552,,"55","30",,,,,,,,,11.000000000000000,12.000000000000000,,
"6860",RSE-06_I-4_SR-435-EB,District 5,Orlando,America/New_York,I-4,East,RSE-06_I-4_SR-435,Unknown,FDOT,OBE,28.468361,-81.458643,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"9763",I-4 EB @ MM 075.9-EB,District 5,,America/New_York,I-4,East,MVDS: I-4 at ORA MM075.9 ES,Unknown,FDOT,Radar,28.473708,-81.455039,,"60","30",0.8,,,,,,,,11.000000000000000,12.000000000000000,,
"9775",I-4 EB @ MM 076.4-EB,District 5,,America/New_York,I-4,East,MVDS: I-4 at ORA MM076.4 ES,Unknown,FDOT,Radar,28.478161,-81.449456,,"60","30",0.5,,,,,,,,11.000000000000000,12.000000000000000,,
"6329",RSE-04_I-4_Turnpike-WB,District 5,Orlando,America/New_York,I-4,West,RSE-04_I-4_Turnpike,Unknown,FDOT,OBE,28.478745,-81.448873,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"6384",RSE-05_I-4_W_of_Turnpike-WB,District 5,Orlando,America/New_York,I-4,West,RSE-05_I-4_W_of_Turnpike,Unknown,FDOT,OBE,28.474595,-81.454487,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"6511",I-4 @ Turnpike-link2,District 5,Orlando,America/New_York,I-4,West,I-4 @ Turnpike-OLD,Unknown,FDOT,Single Loop,28.4786,-81.45,,"65","30",,,,,,,,,11.000000000000000,12.000000000000000,,
"6861",RSE-06_I-4_SR-435-WB,District 5,Orlando,America/New_York,I-4,West,RSE-06_I-4_SR-435,Unknown,FDOT,OBE,28.468361,-81.458643,,,"20",1,,,,,,,,11.000000000000000,12.000000000000000,,
"7038",I-4 J W of Turnpike-WB,District 5,Orlando,America/New_York,I-4,West,I-4 Just W of Turnpike,Unknown,FDOT,Single Loop,28.4739,-81.4552,,"55","30",,,,,,,,,11.000000000000000,12.000000000000000,,
"9776",I-4 EB @ MM 076.4-WB,District 5,,America/New_York,I-4,West,MVDS: I-4 at ORA MM076.4 ES,Unknown,FDOT,Radar,28.478161,-81.449456,,"60","30",0.5,,,,,,,,11.000000000000000,12.000000000000000,,
"13080",I-4 EB @ MM 075.9-WB,District 5,,America/New_York,I-4,West,MVDS: I-4 at ORA MM075.9 ES,Unknown,FDOT,Radar,28.473708,-81.455039,,"60","30",0.5,,,,,,,,11.000000000000000,12.000000000000000,,
"6202",US441 @ SR417 - NB,District 5,Orlando,America/New_York,US-441 / Orange Blossom Trl,North,US441 @ SR417 North,Unknown,FDOT,AVI,28.37346,-81.40383,,"50","30",4.3,,,,,,,,9.000000000000000,14.000000000000000,,
"11540",US-441 WhsprLk-TaftVlnd NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,BM: US-441 at ORA WhisperLakeBlvd SS,Unknown,FDOT,AVI,28.399933,-81.40485,,"45","300",1.6,,,,,,,,9.000000000000000,14.000000000000000,,
"11542",US-441 Wetherbee-WhsprLk NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,BM: US-441 at ORA WetherbeeRd SS,Unknown,FDOT,AVI,28.3886,-81.404833,,"45","300",0.7,,,,,,,,9.000000000000000,14.000000000000000,,
"11543",US-441 SR-417-Wetherbee NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,BM: US-441 at ORA SR-417 NS,Unknown,FDOT,AVI,28.373483,-81.404317,,"45","300",1,,,,,,,,9.000000000000000,14.000000000000000,,
"13535",US-441 @ SR-417 NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,MVDS: US-441 at ORA SR-417 NS,Unknown,FDOT,Radar,28.373183,-81.404317,,"50","30",0.9,,,,,,,,9.000000000000000,14.000000000000000,,
"13537",US-441 @ Wetherbee NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,MVDS: US-441 at ORA Wetherbee Rd SS,Unknown,FDOT,Radar,28.3883,-81.404833,,"50","30",1,,,,,,,,9.000000000000000,14.000000000000000,,
"13540",US-441 @ Whisper Lk NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,MVDS: US-441 at ORA Whisper Lake Blvd SS,Unknown,FDOT,Radar,28.399633,-81.40485,,"50","30",0.6,,,,,,,,9.000000000000000,14.000000000000000,,
"13542",US-441 @ TaftVineland NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,MVDS: US-441 at ORA Taft Vineland Rd NS,Unknown,FDOT,Radar,28.418367,-81.4044,,"50","30",1.6,,,,,,,,9.000000000000000,14.000000000000000,,
"11537",US-441 TaftVlnd-WhsprLk SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA TaftVinelandRd NS,Unknown,FDOT,AVI,28.418667,-81.4044,,"45","300",1.6,,,,,,,,9.000000000000000,14.000000000000000,,
"11539",US-441 WhsprLk-Wetherbee SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA WhisperLakeBlvd SS,Unknown,FDOT,AVI,28.399933,-81.40485,,"45","300",0.7,,,,,,,,9.000000000000000,14.000000000000000,,
"11544",US-441 Wetherbee-SR-417 SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA WetherbeeRd SS,Unknown,FDOT,AVI,28.3886,-81.404833,,"45","300",1,,,,,,,,9.000000000000000,14.000000000000000,,
"13244",US-441 SR-417-TwnCntrBlvd SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA SR-417 NS,Unknown,FDOT,AVI,28.373483,-81.404317,,"45","300",0.3,,,,,,,,9.000000000000000,14.000000000000000,,
"13536",US-441 @ SR-417 SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA SR-417 NS,Unknown,FDOT,Radar,28.373183,-81.404317,,"50","30",0.9,,,,,,,,9.000000000000000,14.000000000000000,,
"13538",US-441 @ Wetherbee SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA Wetherbee Rd SS,Unknown,FDOT,Radar,28.3883,-81.404833,,"50","30",1,,,,,,,,9.000000000000000,14.000000000000000,,
"13539",US-441 @ Whisper Lk SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA Whisper Lake Blvd SS,Unknown,FDOT,Radar,28.399633,-81.40485,,"50","30",0.6,,,,,,,,9.000000000000000,14.000000000000000,,
"13541",US-441 @ TaftVineland SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA Taft Vineland Rd NS,Unknown,FDOT,Radar,28.418367,-81.4044,,"50","30",1.6,,,,,,,,9.000000000000000,14.000000000000000,,
"8017",TMS-417-11.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.372748,-81.404947,,"70","60",0.5,,,,,,,,9.000000000000000,14.000000000000000,,
"8018",TMS-417-11.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.372748,-81.404947,,"50","60",0.5,,,,,,,,9.000000000000000,14.000000000000000,,
"8283",TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"65","60",0.5,,,,,,,,9.000000000000000,14.000000000000000,,
"8284",TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"50","60",0.5,,,,,,,,9.000000000000000,14.000000000000000,,
"8017",TMS-417-11.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.372748,-81.404947,,"70","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8018",TMS-417-11.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.372748,-81.404947,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8107",TMS-417-10.1-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-10.1-NB,Unknown,FDOT,Radar,28.374523,-81.42121,,"70","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8108",TMS-417-10.1-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-10.1-NB,Unknown,FDOT,Radar,28.374523,-81.42121,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8280",TMS-417-10.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-10.6-NB,Unknown,FDOT,Radar,28.374923,-81.4125,,"65","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8281",TMS-417-10.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-10.6-NB,Unknown,FDOT,Radar,28.374923,-81.4125,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8277",TMS-417-10.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-10.7-SB,Unknown,FDOT,Radar,28.375191,-81.410698,,"65","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8278",TMS-417-10.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-10.7-SB,Unknown,FDOT,Radar,28.375191,-81.410698,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8283",TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"65","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8284",TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8290",TMS-417-10.3-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-10.3-SB,Unknown,FDOT,Radar,28.375598,-81.418117,,"65","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"8291",TMS-417-10.3-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-10.3-SB,Unknown,FDOT,Radar,28.375598,-81.418117,,"50","60",0.5,,,,,,,,6.000000000000000,9.000000000000000,,
"3834",091-255-1NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-255_1-SB-VDS,Unknown,FDOT,Radar,28.427171,-81.400615,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3836",091-255-0NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-255_0-SB-VDS,Unknown,FDOT,Radar,28.425716,-81.398471,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3839",091-255-7NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-255_7-SB-VDS,Unknown,FDOT,Radar,28.432713,-81.407961,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3846",091-254-2NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-254_2-SB-VDS,Unknown,FDOT,Radar,28.417166,-81.392346,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3847",091-254-6NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-254_6-NB-VDS,Unknown,FDOT,Radar,28.422079,-81.39407,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3850",091-252-4NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-252_4-SB-VDS,Unknown,FDOT,Radar,28.390757,-81.391605,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3927",091255.2NBTT-link1,FTE,,America/New_York,Floridas Turnpike,North,091-255_2-NB-TT,Unknown,FDOT,AVI,28.427191,-81.399909,,"70","60",1.5,,,,,,,,14.000000000000000,15.000000000000000,,
"5276",091-252-9NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-252_9-SB-VDS,Unknown,FDOT,Radar,28.397805,-81.391621,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5466",091251-9NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-251.9NBVD,Unknown,FDOT,Radar,28.382943,-81.39097,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5488",091-253-4NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-253_4-SB-VDS,Unknown,FDOT,Radar,28.404606,-81.391752,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5491",091-253-9NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-253_9-SB-VDS,Unknown,FDOT,Radar,28.412178,-81.391723,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"14028",091-251-4NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-251_4-NB-VDS,Unknown,FDOT,Radar,28.37527,-81.389724,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3833",091-255-1NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-255_1-SB-VDS,Unknown,FDOT,Radar,28.427171,-81.400615,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3835",091-255-0NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-255_0-SB-VDS,Unknown,FDOT,Radar,28.425716,-81.398471,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3838",091-255-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-255_7-SB-VDS,Unknown,FDOT,Radar,28.431949,-81.407697,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3845",091-254-2NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-254_2-SB-VDS,Unknown,FDOT,Radar,28.417166,-81.392346,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3848",091-254-6NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-254_6-NB-VDS,Unknown,FDOT,Radar,28.422079,-81.39407,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3849",091-252-4NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-252_4-SB-VDS,Unknown,FDOT,Radar,28.390757,-81.391605,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"3889",091255.2SBTT-link1,FTE,,America/New_York,Floridas Turnpike,South,091-255_2-SB-TT,Unknown,FDOT,AVI,28.427171,-81.400615,,"70","60",6.5,,,,,,,,14.000000000000000,15.000000000000000,,
"5275",091-252-9NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-252_9-SB-VDS,Unknown,FDOT,Radar,28.397805,-81.391621,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5278",091-253-4NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-253_4-SB-VDS,Unknown,FDOT,Radar,28.404606,-81.391752,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5467",091-251-4NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-251_4-NB-VDS,Unknown,FDOT,Radar,28.37527,-81.389724,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5486",091-251-9SB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-251_9-SB-VDS,Unknown,FDOT,Radar,28.382943,-81.390971,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"5490",091-253-9NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-253_9-SB-VDS,Unknown,FDOT,Radar,28.412178,-81.391723,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"14029",091-251-9NB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-251_9-SB-VDS,Unknown,FDOT,Radar,28.382943,-81.390971,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"16465",091-255-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-255_7-SB-VDS,Unknown,FDOT,Radar,28.432713,-81.407961,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"16466",091-254-2NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-254_2-SB-VDS,Unknown,FDOT,Radar,28.417166,-81.392346,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"16467",091-253-9NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-253_9-SB-VDS,Unknown,FDOT,Radar,28.412178,-81.391723,,"70","60",,,,,,,,,14.000000000000000,15.000000000000000,,
"16622",Gary's RSE-Gary's Zone,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,Gary's RSE,Unknown,FDOT,OBE,28.33729,-81.403802,,,"20",,,,,,,,,7.000000000000000,8.000000000000000,,
"11548",US-441 @ TwnCntrBlvd NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,MVDS: US-441 at ORA Town Center Blvd NS,Unknown,FDOT,Radar,28.366333,-81.40395,,"50","30",0.2,,,,,,,,8.000000000000000,9.000000000000000,,
"13245",US-441 TwnCntrBlvd-SR-417 NB,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,BM: US-441 at ORA TownCenterBlvd NS,Unknown,FDOT,AVI,28.366633,-81.40395,,"45","300",0.3,,,,,,,,8.000000000000000,9.000000000000000,,
"16622",Gary's RSE-Gary's Zone,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,Gary's RSE,Unknown,FDOT,OBE,28.33729,-81.403802,,,"20",,,,,,,,,8.000000000000000,9.000000000000000,,
"13246",US-441 SB-TwnCntrBlvd-OscPkwy,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA TownCenterBlvd NS,Unknown,FDOT,AVI,28.366633,-81.40395,,"45","300",2.27,,,,,,,,8.000000000000000,9.000000000000000,,
"13534",US-441 @ TwnCntrBlvd SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA Town Center Blvd NS,Unknown,FDOT,Radar,28.366333,-81.40395,,"50","30",0.2,,,,,,,,8.000000000000000,9.000000000000000,,
"8283",TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"65","60",0.5,,,,,,,,8.000000000000000,9.000000000000000,,
"8284",TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"50","60",0.5,,,,,,,,8.000000000000000,9.000000000000000,,
"3823",091-249-5NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.352053,-81.385003,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3825",091-248-7NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3827",091-249-2NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_2-NSB-VDS,Unknown,FDOT,Radar,28.348084,-81.383472,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3831",091-250-6NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_6-SB-VDS,Unknown,FDOT,Radar,28.36489,-81.389451,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3929",091248.7NBTT-link1,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-NB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",6.5,,,,,,,,15.000000000000000,16.000000000000000,,
"5472",091-250-2NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_2-SB-VDS,Unknown,FDOT,Radar,28.359216,-81.387981,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16460",091-250-6NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_6-NB-VDS,Unknown,FDOT,Radar,28.36344,-81.388864,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16462",091-249-5NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.35009,-81.3841,,"70","30",,,,,,,,,15.000000000000000,16.000000000000000,,
"3822",091-249-5NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.352053,-81.385003,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3824",091-248-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3826",091-249-2NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-249_2-NSB-VDS,Unknown,FDOT,Radar,28.348084,-81.383472,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3830",091-250-6SB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-250_6-SB-VDS,Unknown,FDOT,Radar,28.36489,-81.389451,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3928",091248.7SBTT-link1,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",2.5,,,,,,,,15.000000000000000,16.000000000000000,,
